timestamp,underlyer,tri,spot,carry,active,version
2000-12-18 19:00:00,JPY,-15.010641354588074,-8.907689678689362,-5.720994438699449,True,v2
2000-12-19 19:00:00,JPY,-14.59148378478858,-8.46869660492407,-5.724664927093954,True,v2
2000-12-20 19:00:00,JPY,-15.206368318890085,-9.09900061541865,-5.636619029619396,True,v2
2000-12-21 19:00:00,JPY,-14.685928542468488,-8.498127892418943,-5.5775382721452615,True,v2
2000-12-22 19:00:00,JPY,-15.009085085574938,-8.825173334166788,-5.689575505713265,True,v2
2000-12-25 19:00:00,JPY,-15.313558061295552,-9.131680721780748,-5.657708628003206,True,v2
2000-12-26 19:00:00,JPY,-15.718854412373858,-9.54760200979505,-5.576697962399635,True,v2
2000-12-27 19:00:00,JPY,-16.22716816575158,-10.046000016203026,-5.909833613330306,True,v2
2000-12-28 19:00:00,JPY,-16.855495346866235,-10.629967455594281,-5.6264431030348305,True,v2
2000-12-29 19:00:00,JPY,-16.838777783582586,-10.594562959223236,-5.652410981664957,True,v2
2001-01-01 19:00:00,JPY,-16.67791441911021,-10.421667627397202,-5.66218219929965,True,v2
2001-01-02 19:00:00,JPY,-17.050855220535183,-10.82390887500739,-5.60865450822007,True,v2
2001-01-03 19:00:00,JPY,-16.661812476836943,-10.427831964717583,-5.443026934903514,True,v2
2001-01-04 19:00:00,JPY,-16.73192111060132,-10.486975774996644,-5.1646422623593935,True,v2
2001-01-05 19:00:00,JPY,-18.562528379530278,-12.456096966718862,-4.972809393982516,True,v2
2001-01-08 19:00:00,JPY,-18.44270501643352,-12.333473876182142,-4.868278961739065,True,v2
2001-01-09 19:00:00,JPY,-17.9852797124681,-11.827388173758791,-4.792753887483059,True,v2
2001-01-10 19:00:00,JPY,-18.447655087711297,-12.301497044814228,-4.858574271081579,True,v2
2001-01-11 19:00:00,JPY,-18.954792029291895,-12.799214038603589,-4.741752712134826,True,v2
2001-01-12 19:00:00,JPY,-19.806435270693285,-13.715201362299613,-4.914585358484942,True,v2
